dir original compiled diff
script/language/expressions/async-generator/yield-star-getiter-async-get-abrupt.js 55 77 22
script/language/expressions/async-generator/named-yield-spread-obj.js 39 85 46
script/language/expressions/async-generator/named-yield-star-getiter-async-returns-string-throw.js 53 77 24
script/language/expressions/async-generator/yield-star-getiter-async-not-callable-symbol-throw.js 54 77 23
script/language/expressions/async-generator/yield-star-next-non-object-ignores-then.js 67 90 23
script/language/expressions/async-generator/yield-star-next-not-callable-symbol-throw.js 48 71 23
script/language/expressions/async-generator/named-yield-star-next-not-callable-null-throw.js 48 72 24
script/language/expressions/async-generator/dflt-params-abrupt.js 33 55 22
script/language/expressions/async-generator/named-yield-star-next-not-callable-string-throw.js 48 72 24
script/language/expressions/async-generator/yield-star-expr-abrupt.js 39 62 23
script/language/expressions/async-generator/yield-spread-obj.js 39 84 45
script/language/expressions/async-generator/named-yield-star-getiter-async-not-callable-number-throw.js 54 78 24
script/language/expressions/async-generator/named-dflt-params-ref-later.js 34 57 23
script/language/expressions/async-generator/yield-star-next-then-non-callable-symbol-fulfillpromise.js 66 89 23
script/language/expressions/async-generator/yield-star-getiter-sync-get-abrupt.js 54 77 23
script/language/expressions/async-generator/yield-star-getiter-sync-returns-null-throw.js 53 75 22
script/language/expressions/async-generator/named-yield-star-async-throw.js 202 230 28
script/language/expressions/async-generator/named-yield-star-getiter-async-returns-abrupt.js 53 77 24
script/language/expressions/async-generator/named-yield-star-getiter-sync-returns-string-throw.js 53 76 23
script/language/expressions/async-generator/yield-star-getiter-sync-returns-number-throw.js 53 75 22
script/language/expressions/async-generator/yield-star-next-then-returns-abrupt.js 71 94 23
script/language/expressions/async-generator/yield-star-getiter-async-return-method-is-null.js 49 72 23
script/language/expressions/async-generator/yield-promise-reject-next-for-await-of-sync-iterator.js 39 102 63
script/language/expressions/async-generator/expression-yield-as-statement.js 38 69 31
script/language/expressions/async-generator/named-strict-error-reassign-fn-name-in-body.js 30 71 41
script/language/expressions/async-generator/yield-star-next-then-get-abrupt.js 71 94 23
script/language/expressions/async-generator/named-dflt-params-arg-val-undefined.js 39 64 25
script/language/expressions/async-generator/named-yield-star-next-call-done-get-abrupt.js 59 83 24
script/language/expressions/async-generator/named-yield-star-getiter-async-undefined-sync-get-abrupt.js 60 83 23
script/language/expressions/async-generator/eval-body-proto-realm.js 40 40 0
script/language/expressions/async-generator/dflt-params-arg-val-undefined.js 39 63 24
script/language/expressions/async-generator/yield-identifier-non-strict.js 34 61 27
script/language/expressions/async-generator/named-params-trailing-comma-single.js 30 48 18
script/language/expressions/async-generator/named-yield-star-next-then-non-callable-symbol-fulfillpromise.js 66 90 24
script/language/expressions/async-generator/default-proto.js 39 57 18
script/language/expressions/async-generator/expression-yield-as-operand.js 27 49 22
script/language/expressions/async-generator/named-yield-star-getiter-sync-not-callable-object-throw.js 53 76 23
script/language/expressions/async-generator/yield-star-next-call-returns-abrupt.js 51 74 23
script/language/expressions/async-generator/named-yield-star-sync-throw.js 168 195 27
script/language/expressions/async-generator/yield-star-getiter-sync-not-callable-boolean-throw.js 53 75 22
script/language/expressions/async-generator/named-yield-star-getiter-async-returns-number-throw.js 53 77 24
script/language/expressions/async-generator/named-yield-star-getiter-sync-not-callable-symbol-throw.js 53 76 23
script/language/expressions/async-generator/yield-star-getiter-async-throw-method-is-null.js 64 86 22
script/language/expressions/async-generator/yield-star-getiter-async-returns-number-throw.js 53 76 23
script/language/expressions/async-generator/named-yield-star-getiter-async-not-callable-string-throw.js 54 78 24
script/language/expressions/async-generator/yield-star-getiter-sync-returns-undefined-throw.js 53 75 22
script/language/expressions/async-generator/dflt-params-ref-self.js 34 54 20
script/language/expressions/async-generator/named-dflt-params-trailing-comma.js 31 52 21
script/language/expressions/async-generator/named-yield-star-next-not-callable-number-throw.js 48 72 24
script/language/expressions/async-generator/yield-star-async-return.js 196 220 24
script/language/expressions/async-generator/yield-star-getiter-async-returns-undefined-throw.js 53 76 23
script/language/expressions/async-generator/yield-star-next-then-non-callable-number-fulfillpromise.js 66 89 23
script/language/expressions/async-generator/named-no-strict-reassign-fn-name-in-body-in-arrow.js 25 64 39
script/language/expressions/async-generator/dstr/named-dflt-obj-ptrn-id-init-unresolvable.js 35 58 23
script/language/expressions/async-generator/dstr/ary-ptrn-elem-id-iter-done.js 33 54 21
script/language/expressions/async-generator/dstr/named-dflt-ary-ptrn-empty.js 32 66 34
script/language/expressions/async-generator/dstr/named-obj-ptrn-id-init-throws.js 33 53 20
script/language/expressions/async-generator/dstr/named-obj-ptrn-list-err.js 33 53 20
script/language/expressions/async-generator/dstr/named-dflt-ary-ptrn-elem-id-init-skipped.js 40 72 32
script/language/expressions/async-generator/dstr/named-dflt-ary-ptrn-elision.js 46 84 38
script/language/expressions/async-generator/dstr/named-dflt-obj-ptrn-prop-ary.js 36 68 32
script/language/expressions/async-generator/dstr/named-dflt-ary-ptrn-rest-obj-id.js 35 60 25
script/language/expressions/async-generator/dstr/dflt-ary-ptrn-elem-id-init-unresolvable.js 34 58 24
script/language/expressions/async-generator/dstr/obj-ptrn-id-trailing-comma.js 30 52 22
script/language/expressions/async-generator/dstr/ary-ptrn-elem-id-init-fn-name-class.js 38 80 42
script/language/expressions/async-generator/dstr/ary-ptrn-elem-id-init-fn-name-fn.js 37 58 21
script/language/expressions/async-generator/dstr/named-obj-ptrn-id-get-value-err.js 33 53 20
script/language/expressions/async-generator/dstr/dflt-ary-ptrn-elem-id-iter-val-array-prototype.js 53 100 47
script/language/expressions/async-generator/dstr/dflt-ary-ptrn-rest-obj-id.js 35 59 24
script/language/expressions/async-generator/dstr/named-dflt-ary-ptrn-elem-id-iter-val-array-prototype.js 53 101 48
script/language/expressions/async-generator/dstr/obj-ptrn-id-get-value-err.js 33 52 19
script/language/expressions/async-generator/dstr/ary-init-iter-get-err.js 31 51 20
script/language/expressions/async-generator/dstr/dflt-ary-ptrn-elem-ary-elision-init.js 42 83 41
script/language/expressions/async-generator/dstr/dflt-ary-ptrn-rest-id-iter-val-err.js 45 68 23
script/language/expressions/async-generator/dstr/dflt-ary-ptrn-elem-ary-elem-iter.js 37 67 30
script/language/expressions/async-generator/dstr/named-dflt-obj-ptrn-prop-id-init-skipped.js 50 85 35
script/language/expressions/async-generator/dstr/named-dflt-ary-ptrn-elem-id-init-fn-name-arrow.js 36 62 26
script/language/expressions/async-generator/dstr/obj-ptrn-prop-id-init-unresolvable.js 35 54 19
script/language/expressions/async-generator/dstr/named-dflt-ary-ptrn-elem-ary-empty-init.js 38 82 44
script/language/expressions/async-generator/dstr/dflt-obj-ptrn-rest-skip-non-enumerable.js 40 69 29
script/language/expressions/async-generator/dstr/named-ary-ptrn-elem-ary-rest-iter.js 43 70 27
script/language/expressions/async-generator/dstr/dflt-ary-init-iter-get-err.js 30 53 23
script/language/expressions/async-generator/dstr/named-dflt-ary-ptrn-rest-id-exhausted.js 35 60 25
script/language/expressions/async-generator/dstr/named-dflt-obj-ptrn-id-init-fn-name-cover.js 36 62 26
script/language/expressions/async-generator/dstr/ary-ptrn-elem-ary-val-null.js 36 56 20
script/language/expressions/async-generator/dstr/dflt-ary-init-iter-get-err-array-prototype.js 32 57 25
script/language/expressions/async-generator/dstr/named-ary-ptrn-rest-id-direct.js 36 58 22
script/language/expressions/async-generator/dstr/obj-ptrn-prop-id-init-throws.js 33 52 19
script/language/expressions/async-generator/dstr/named-dflt-obj-ptrn-id-init-fn-name-gen.js 36 82 46
script/language/expressions/async-generator/dstr/obj-ptrn-id-init-fn-name-fn.js 36 56 20
script/language/expressions/async-generator/dstr/named-ary-ptrn-elision-step-err.js 41 71 30
script/language/expressions/async-generator/dstr/named-ary-ptrn-rest-id-iter-val-err.js 46 67 21
script/language/expressions/async-generator/dstr/named-dflt-obj-ptrn-id-init-fn-name-fn.js 36 62 26
script/language/expressions/async-generator/dstr/ary-ptrn-elem-ary-elision-init.js 42 79 37
script/language/expressions/async-generator/dstr/named-ary-ptrn-elem-ary-elision-init.js 42 80 38
script/language/expressions/async-generator/dstr/named-obj-ptrn-prop-eval-err.js 30 50 20
script/language/expressions/async-generator/dstr/ary-ptrn-elision-step-err.js 41 70 29
script/language/expressions/async-generator/dstr/named-dflt-obj-ptrn-empty.js 34 58 24
script/language/expressions/async-generator/dstr/named-ary-ptrn-rest-id-exhausted.js 35 57 22
script/language/expressions/async-generator/dstr/ary-ptrn-rest-id-iter-val-err.js 46 66 20
script/language/expressions/async-generator/dstr/ary-ptrn-elem-ary-elem-init.js 36 59 23
script/language/expressions/async-generator/dstr/named-dflt-ary-ptrn-elem-id-iter-val-err.js 49 73 24
script/language/expressions/async-generator/dstr/ary-ptrn-elem-id-iter-val.js 44 65 21
script/language/expressions/async-generator/dstr/named-dflt-ary-ptrn-elem-ary-elision-iter.js 39 79 40
script/language/expressions/async-generator/dstr/dflt-ary-ptrn-elem-id-init-fn-name-fn.js 37 64 27
script/language/expressions/async-generator/dstr/named-ary-ptrn-elem-id-iter-val.js 44 66 22
script/language/expressions/async-generator/dstr/named-dflt-ary-ptrn-elem-obj-val-undef.js 36 60 24
script/language/expressions/async-generator/dstr/dflt-obj-ptrn-list-err.js 32 57 25
script/language/expressions/async-generator/dstr/named-dflt-obj-ptrn-id-init-throws.js 33 56 23
script/language/expressions/async-generator/dstr/named-dflt-ary-name-iter-val.js 44 71 27
script/language/expressions/async-generator/dstr/ary-ptrn-elem-id-init-undef.js 34 55 21
script/language/expressions/async-generator/dstr/ary-ptrn-rest-id-elision-next-err.js 33 65 32
script/language/expressions/async-generator/dstr/named-ary-ptrn-elem-ary-empty-init.js 38 78 40
script/language/expressions/async-generator/dstr/named-ary-init-iter-get-err.js 31 52 21
script/language/expressions/async-generator/dstr/named-obj-ptrn-prop-ary-init.js 38 62 24
script/language/expressions/async-generator/dstr/named-ary-ptrn-elem-obj-prop-id.js 45 77 32
script/language/expressions/async-generator/dstr/named-dflt-ary-ptrn-elem-id-init-undef.js 34 60 26
script/language/expressions/async-generator/dstr/ary-ptrn-elem-obj-prop-id.js 45 76 31
script/language/expressions/async-generator/dstr/named-dflt-ary-ptrn-elem-ary-elem-init.js 36 67 31
script/language/expressions/async-generator/dstr/dflt-obj-ptrn-prop-id-trailing-comma.js 33 57 24
script/language/expressions/async-generator/dstr/dflt-ary-ptrn-rest-ary-rest.js 41 66 25
script/language/expressions/async-generator/dstr/ary-ptrn-elem-obj-val-undef.js 36 56 20
script/language/expressions/async-generator/dstr/dflt-ary-ptrn-elision.js 46 83 37
script/language/expressions/async-generator/dstr/dflt-ary-ptrn-elem-id-init-hole.js 33 57 24
script/language/expressions/async-generator/dstr/ary-ptrn-elem-id-init-throws.js 30 52 22
script/language/expressions/async-generator/dstr/ary-ptrn-elem-ary-empty-iter.js 36 62 26
script/language/expressions/async-generator/dstr/obj-ptrn-list-err.js 33 52 19
script/language/expressions/async-generator/dstr/named-ary-ptrn-elem-id-init-fn-name-arrow.js 36 58 22
script/language/expressions/async-generator/dstr/named-dflt-obj-ptrn-rest-skip-non-enumerable.js 40 70 30
script/language/expressions/async-generator/dstr/named-ary-ptrn-elem-id-init-fn-name-gen.js 37 79 42
script/language/expressions/async-generator/dstr/named-dflt-ary-ptrn-rest-id-direct.js 36 61 25
script/language/expressions/async-generator/dstr/obj-init-undefined.js 26 45 19
script/language/expressions/async-generator/dstr/named-dflt-obj-ptrn-prop-id-init-unresolvable.js 35 58 23
script/language/expressions/async-generator/dstr/named-dflt-ary-ptrn-elem-id-init-fn-name-fn.js 37 65 28
script/language/expressions/async-generator/dstr/ary-ptrn-rest-id-elision.js 40 61 21
script/language/expressions/async-generator/dstr/dflt-obj-init-undefined.js 25 47 22
script/language/expressions/async-generator/dstr/dflt-ary-init-iter-no-close.js 44 71 27
script/language/expressions/async-generator/dstr/named-dflt-obj-ptrn-rest-val-obj.js 39 71 32
script/language/expressions/async-generator/dstr/named-ary-ptrn-rest-ary-elem.js 54 77 23
script/language/expressions/async-generator/dstr/named-obj-ptrn-id-init-fn-name-gen.js 36 77 41
script/language/expressions/async-generator/dstr/ary-ptrn-elision-exhausted.js 37 67 30
script/language/expressions/async-generator/dstr/dflt-obj-init-null.js 25 47 22
script/language/expressions/async-generator/dstr/ary-ptrn-elem-id-iter-val-array-prototype.js 53 95 42
script/language/expressions/async-generator/dstr/named-dflt-ary-ptrn-elision-exhausted.js 37 70 33
script/language/expressions/async-generator/dstr/dflt-ary-ptrn-elem-obj-val-null.js 35 58 23
script/language/expressions/async-generator/dstr/obj-ptrn-id-init-fn-name-class.js 37 78 41
script/language/expressions/async-generator/dstr/named-ary-ptrn-elem-ary-elem-iter.js 37 61 24
script/language/expressions/async-generator/dstr/dflt-obj-ptrn-prop-ary-init.js 38 67 29
script/language/expressions/async-generator/dstr/dflt-ary-ptrn-elem-ary-rest-iter.js 43 74 31
script/language/expressions/async-generator/dstr/obj-ptrn-prop-obj-init.js 38 66 28
script/language/expressions/async-generator/dstr/named-obj-ptrn-id-init-fn-name-class.js 37 79 42
script/language/expressions/async-generator/dstr/dflt-ary-ptrn-rest-id-iter-step-err.js 42 74 32
script/language/expressions/async-generator/dstr/named-ary-ptrn-elem-id-init-exhausted.js 35 57 22
script/language/expressions/async-generator/dstr/named-ary-ptrn-rest-ary-rest.js 41 63 22
script/language/expressions/async-generator/dstr/named-obj-ptrn-prop-obj.js 36 68 32
script/language/expressions/async-generator/dstr/dflt-ary-ptrn-rest-ary-elision.js 56 95 39
script/language/expressions/async-generator/dstr/named-dflt-obj-ptrn-prop-obj-value-undef.js 29 56 27
